barcode;dateaccessioned;booksellerid;homebranch;price;replacementprice;itemcallnumber;holdingbranch;title;author;isbn
7230;2024-04-22;;FING;;;32;FING;"Chaos :";"Alligood, Kathleen T.";0387946772
7231;2024-04-22;;FING;;;32;FING;"Analysis of observed chaotic data /";"Abarbanel, H. D. I";0387983724
7229;2024-02-26;;FING;;;50;FING;"Proactive innovation :";"Richter, Sergio Raúl";9798861825221
L578;2023-11-08;;FING;;;80;FING;"GMP qualification and validation of facilities manufacturing active pharmaceutical ingredients :";;
7222;2023-10-02;;FING;;;49;FING;"Introducción a la economía de la salud para ingenieros biomédicos /";"Martínez Licona, Fabiola Margarita";9786072813410
7216;2023-09-14;;FING;;;61;FING;"Masculinidades sin violencia /";;9789874799937
7217;2023-09-14;;FING;;;61;FING;"Diversidad :";;9789874799982
7218;2023-09-14;;FING;;;61;FING;"Ley Micaela :";;9789874776518
7219;2023-09-14;;FING;;;61;FING;"RUGE, el género en las universidades / ";;9789874776532
7220;2023-09-14;;FING;;;61;FING;"Diagnóstico sobre la implementación de políticas de género en el sistema universitario argentino :";;
7203;2023-08-08;;FING;2213.00;;89;FING;"Guerra biológica y bioterrorismo /";"Lema, Pablo";9789871220687
7204;2023-08-08;;FING;2213.00;;89;FING;"La tablet de Arquímedes /";"Carman, Christián Carlos";9789876298728
7202;2022-12-22;;FING;;;83;FING;"El hombre en busca de sentido /";"Frankl, Viktor E.";9788425423314
7194;2022-10-24;;FING;5817.00;;20;FING;"Ciencia de los datos :";"Jones, Herbert";9781647481445
7181;2022-09-01;;FING;8494.00;;50;FING;"Guía práctica de Ágil";;9781628254143
7182;2022-09-01;;FING;;;50;FING;"Guía práctica de Ágil";;9781628254143
7184;2022-09-01;;FING;7890.00;;31;FING;"Electrónica digital :";;"847897735X | 9788478977352 (ISBN 13)"
7174;2022-08-19;;FING;;;50;FING;"Calidad estratégica total :";"Rico, Rubén Roberto";9505371934
7165;2022-08-10;;FING;7980.00;;20;FING;"Grokking algorithms :";"Bhargava, Aditya Y.";9781617292231
7150;2022-08-03;;FING;10400.00;;24;FING;"Data science from Scratch :";"Grus, Joel";9781492041139
7147;2022-07-08;;FING;;;5;FING;"La célula /";"Cooper, Geoffrey M.";9788416042630
7146;2022-04-27;;FING;;;22;FING;"Introduction to algorithms /";;9780262046305
7142;2022-04-11;;FING;;;24;FING;"El lenguaje unificado de modelado :";"Booch, Grady";9788478290765
7144;2022-04-11;;FING;;;24;FING;"Intro to Python® :";"Deitel, Paul J.";9780135404676
7140;2022-03-21;;FING;;;54;FING;"Nuestras universidades públicas argentinas frente a la pandemia COVID-19 /";;9789878352244
7137;2021-12-22;;FING;;;50;FING;"Sistemas de programación por camino crítico :";"Zaderenko, Sergio Gregory";
7138;2021-12-22;;FING;;;12;FING;"Elementos de fisiología humana /";"Coviello, Alfredo";9506550212
7128;2021-12-10;;FING;1750.00;;61;FING;"La promesa de la felicidad :";"Ahmed, Sara,";9789871622719
7129;2021-12-10;;FING;2300.00;;61;FING;"Mujeres en la ciencia contemporánea :";;9788498888195
7130;2021-12-10;;FING;1100.00;;61;FING;"Educación sexual integral con perspectiva de género :";;9789508089007
7131;2021-12-10;;FING;1200.00;;61;FING;"Contra-pedagogías de la crueldad /";"Segato, Rita";9789878451114
7132;2021-12-10;;FING;1350.00;;61;FING;"Sexualidades migrantes :";;9789872055578
7133;2021-12-10;;FING;;;91;FING;"La divina comedia /";"Alighieri, Dante";9788415089551
7119;2021-10-25;;FING;;;89;FING;"Fontanarrosa y los médicos";"Fontanarrosa, R.";950515600X
7120;2021-10-25;;FING;;;5;FING;"Ecología :";"Fuentes Quezada, Eduardo";9561402229
7121;2021-10-25;;FING;;;38;FING;"Técnicas de prevención en la generación de suelos contaminados :";;"8489650721 | 8489650802"
7122;2021-10-25;;FING;;;38;FING;"Técnicas de prevención en la generación de suelos contaminados :";;"848965073X | 8489650802"
7123;2021-10-25;;FING;;;89;FING;"Guerra biológica y bioterrorismo /";"Lema, Pablo";9789871220687
7124;2021-10-25;;FING;;;89;FING;"Miedo a la Física :";"Krauss, Lawrence M.,";9561313340
7127;2021-10-25;;FING;;;26;FING;"Química analítica /";"Higson, Séamus";9789701061527
7134;2021-10-25;;FING;;;45;FING;"Elementos de física nuclear :";"Bosch, Horacio E.";
7135;2021-10-25;;FING;;;59;FING;"El pensamiento científico /";"Geymonat, Ludovico";950230563X
7136;2021-10-25;;FING;;;59;FING;"Pensamiento científico :";;
7117;2021-10-05;;FING;3186.00;;51;FING;"Data mining =";"Daza Vergaray, Alfredo";9788426724588
7110;2021-08-23;;FING;8500.00;;4;FING;"Prometheus Atlas de anatomía /";"Gilroy, Anne M.";9788498357080
7108;2021-08-19;;FING;8500.00;;34;FING;"Mecánica vectorial para ingenieros :";"Beer, Ferdinand P.";9781456255275
7106;2021-08-12;;FING;15500.00;;35;FING;"Mecánica de fluidos :";"Çengel, Yunus A.";9781456260941
7085;2021-07-29;;FING;3497.00;;50;FING;"Fundamentos de administración financiera /";"Brigham, Eugene F.,";9786075269368
7079;2021-07-26;;FING;531.00;;89;FING;"Matemática...¿estás ahí? :";"Paenza, Adrián";9789876291224
7067;2021-06-30;;FING;423.00;;89;FING;"Historias del inframundo biológico :";"Wall, Luis Gabriel";9789876299947
7068;2021-06-30;;FING;661.00;;89;FING;"Big data :";"Sosa Escudero, Walter";9789876298995
7061;2021-06-28;;FING;4626.00;;4;FING;"Anatomía humana :";"Latarjet, Michel";9789500695886
7062;2021-06-28;;FING;4626.00;;4;FING;"Anatomía humana :";"Latarjet, Michel";9789500695879
7072;2021-06-28;;FING;5828.50;;81;FING;"Transporte, operadores, redes /";"Mauleón Torres, Mikel";9788499696379
7060;2021-05-19;;FING;6100.00;;12;FING;"Fisiología del deporte y el ejercicio /";"Kenney, W. Larry";9780736087728
7055;2021-05-18;;FING;;;38;FING;"Bioseguridad, bioingenieria y residuos de establecimientos de salud :";"Favant, José Luis";9789506982072
7053;2021-04-29;;FING;0.00;;12;FING;"PhysioEx® 9.0 :";"Zao, Peter";
7052;2021-04-26;;FING;200.00;;59;FING;"Breve manual de lectura y escritura para la universidad /";"Clérici, Carolina";9789506984762
7040;2020-02-19;;FING;3255.00;;17;FING;"Cálculo :";"Rogawski, Jon";9788429151947
7041;2020-02-19;;FING;3255.00;;17;FING;"Cálculo :";"Rogawski, Jon";9788429151947
7043;2020-02-19;;FING;2310.00;;51;FING;"Data mining =";"Daza Vergaray, Alfredo";9788426724588
7038;2020-02-17;;FING;;;90;FING;"El hombre mediocre /";"Ingenieros, José,";9789874560360
7032;2020-02-12;;FING;6900.00;;33;FING;"Termodinámica /";"Çengel, Yunus A.";9781456269784
7033;2020-02-12;;FING;6900.00;;33;FING;"Termodinámica /";"Çengel, Yunus A.";9781456269784
7030;2020-02-11;;FING;;;47;FING;"Tratamiento digital de imágenes / ";"Gonzalez, Rafael C.";0201625768
7015;2019-12-18;;FING;1300.00;;15;FING;"Física :";"Serway, Raymond A.";9786075266701
7017;2019-12-18;;FING;1300.00;;11;FING;"Física :";"Serway, Raymond A.";9786075266695
7010;2019-12-17;;FING;1600.00;;8;FING;"Química /";;9786075199597
7012;2019-12-17;;FING;2681.41;;6;FING;"Química /";"Chang, Raymond";9786071513939
7006;2019-12-16;;FING;346.00;;81;FING;"Unidades de carga en el transporte /";"Soler, David";9786076226131
7003;2019-12-02;;FING;;;54;FING;"La universidad y la importancia de la calidad de vida /";;9789874073884
6999;2019-11-11;;FING;326.00;;89;FING;"Científicas :";"Edelsztein, Valeria Carolina";9789876292412
7000;2019-11-11;;FING;292.00;;89;FING;"Un científico en el museo de arte moderno";"Plata Rosas, Luis Javier";9789876291972
7001;2019-11-11;;FING;276.00;;89;FING;"Plantas, bacterias, hongos, mi mujer, el cocinero y su amante :";"Wall, Luis Gabriel";9789871220250
7002;2019-11-11;;FING;276.00;;89;FING;"¡Qué porquería las hormonas! :";"Calvo, Juan Carlos";9789876291668
6996;2019-11-08;;FING;295.00;;89;FING;"En busca de la mente :";"Dehaene, Stanislas";9789876298773
6997;2019-11-08;;FING;276.00;;89;FING;"Ahí viene la plaga :";"Lozano, Mario E.";9789871105694
6998;2019-11-08;;FING;276.00;;89;FING;"La física cuántica :";"Paz, Juan Pablo";9789876297264
6995;2019-11-07;;FING;2440.00;;59;FING;"Metodología de la investigación :";"Hernández Sampieri, Roberto";9781456260965
6989;2019-11-06;;FING;1126.30;;11;FING;"Sears y Zemansky Física :";"Young, Hugh D.";9786073223423
6990;2019-11-06;;FING;1247.00;;50;FING;"Manual de negociación y resolución de conflictos: ";"Villa, Juan Pablo";9788416583294
6991;2019-11-06;;FING;455.00;;81;FING;"Los ferrocarriles en la Argentina :";;9789502320847
6992;2019-11-06;;FING;492.00;;81;FING;"Transporte de mercancías peligrosas :";"Carmona Pastor, F.";847978511X
6984;2019-09-02;;FING;;;45;FING;"Control de calidad de los instrumentos de medicina nuclear, 1991 /";;
6982;2019-08-30;;FING;;;45;FING;"Tomografía por emisión de positrones y CT: ";"Levi de Cabrejas, Mariana";9789873312540
6983;2019-08-30;;FING;;;45;FING;"Tomografía en medicina nuclear /";;987431317X
6979;2019-06-24;;FING;;;37;FING;"Gait analysis in the sciences of rehabilitation /";"DeLisa, Joel A.";
6981;2019-06-24;;FING;;;41;FING;"Biodevices 2008 :";;9789898111173
6978;2019-06-21;;FING;;;42;FING;"Practical hearing aid selection and fitting /";"Tobin, Henry";
6980;2019-06-21;;FING;;;41;FING;"Biodevices 2008 :";;9789898111173
6972;2019-06-18;;FING;;;51;FING;"Mapping sobre arquitectura heterogéneas /";"De Giusti, Laura";9789503407226
6973;2019-06-18;;FING;;;51;FING;"Mapping sobre arquitectura heterogéneas /";"De Giusti, Laura";9789503407226
6974;2019-06-18;;FING;;;51;FING;"Extracción de conocimiento en grandes bases de datos utilizando estrategias adaptativas /";"Hasperué, Waldo";9789871985296
6975;2019-06-18;;FING;;;51;FING;"Búsqueda eficaz de información en la web /";"Olivas Varela, José Ángel";9789503407639
6976;2019-06-18;;FING;;;51;FING;"Búsqueda eficaz de información en la web /";"Olivas Varela, José Ángel";9789503407639
6966;2019-06-14;;FING;;;51;FING;"Modelo de ciclo de vida para el aprendizaje basado en compartición de conocimientos en sistemas autónomos de robots /";"Ierache, Jorge Salvador";9789503408384
6967;2019-06-14;;FING;;;51;FING;"Modelo de ciclo de vida para el aprendizaje basado en compartición de conocimientos en sistemas autónomos de robots /";"Ierache, Jorge Salvador";9789503408384
6968;2019-06-14;;FING;;;51;FING;"Consultas sobre espacios métricos en paralelo /";"Gil Costa, Graciela Verónica";9789503407219
6969;2019-06-14;;FING;;;51;FING;"Consultas sobre espacios métricos en paralelo /";"Gil Costa, Graciela Verónica";9789503407219
6970;2019-06-14;;FING;;;51;FING;"Optimización multi-objetivo :";"López, Javier";9789871985593
6971;2019-06-14;;FING;;;51;FING;"Optimización multi-objetivo :";"López, Javier";9789871985593
6965;2019-06-04;;FING;;;54;FING;"Inteligencias múltiples:";"Gardner, Howard,";9501250121
6959;2019-06-03;;FING;;;54;FING;"Enseñar a pensar: ";"Nickerson, Raymond S.";847509452X
6960;2019-06-03;;FING;;;54;FING;"Metodología participativa en la enseñanza universitaria /";"López Noguero, Fernando";9788427714984
6961;2019-06-03;;FING;;;54;FING;"El aprendizaje autónomo en educación superior /";"Rué, Joan";9788427716322
6962;2019-06-03;;FING;;;54;FING;"Calidad del aprendizaje universitario /";"Biggs, John B.";8427713983
6963;2019-06-03;;FING;;;54;FING;"Las configuraciones didácticas :";"Litwin, Edith";9789501221268
6964;2019-06-03;;FING;;;54;FING;"Más didáctica: ";"Steiman, Jorge";9788496571808
6956;2019-05-31;;FING;;;54;FING;"La evaluación como aprendizaje :";"Santos Guerra, Miguel Ángel";9789505078134
6957;2019-05-31;;FING;;;54;FING;"Enseñar para la comprensión con nuevas tecnologías /";"Stone Wiske, Martha ";9501255115
6958;2019-05-31;;FING;;;54;FING;"La enseñanza para la comprensión :";;9501255018
6952;2019-05-30;;FING;;;54;FING;"La enseñanza universitaria :";"Zabalza, Miguel Ángel.";8427713762
6953;2019-05-30;;FING;;;54;FING;"La evaluación de los aprendizajes en el debate didáctico contemporáneo /";;9789501221299
6954;2019-05-30;;FING;;;54;FING;"Aprendizaje significativo y enseñanza en los niveles medio y superior /";"Sanjurjo, Liliana";950808037X
6955;2019-05-30;;FING;;;54;FING;"El oficio de enseñar :";"Litwin, Edith";9789501215137
6951;2019-05-27;;FING;683.00;;59;FING;"Los textos de la ciencia:";;9789871151547
6945;2019-05-07;;FING;;;59;FING;"Cómo recordar todo lo que leemos: ";"Frank, Stanley D.";9507421696
6946;2019-05-07;;FING;;;44;FING;"Nueva aleación más protectora: ";"Mahmud, Zulema Ángela";9789505323630
6948;2019-05-07;;FING;715.00;;22;FING;"Como programar en C++ /";"Deitel, Paul J.";9786073227391
6949;2019-05-07;;FING;715.00;;22;FING;"Como programar en C++ /";"Deitel, Paul J.";9786073227391
6950;2019-05-07;;FING;795.00;;49;FING;"La riqueza de las naciones";"Smith, Adam";9788420650968
6944;2019-05-06;;FING;;;16;FING;"Matemática general: ";"Trejo, César A.";
6943;2019-04-01;;FING;;;59;FING;"Gestión de la comunicación: ";;9789876577731
6940;2019-02-21;;FING;;;83;FING;"Gorilas en la niebla: ";"Fossey, Dian";843458364X
6941;2019-02-21;;FING;;;90;FING;"Ensayo sobre el libre albedrío:";"Schopenhauer, Arthur,";9871093586
6942;2019-02-21;;FING;;;20;FING;"Transmisión de datos y redes de comunicaciones /";"Forouzan, Behrouz A.";9788448156176
6938;2018-12-11;;FING;;;89;FING;"Biología molecular : ";;8476343310
6936;2018-12-10;;FING;460.00;;59;FING;"Ruidos en la web: ";;9789876278614
6937;2018-12-10;;FING;;;20;FING;"Aprende a programar: ";;9789504958987
6935;2018-12-06;;FING;;;2;FING;"Anatomía :";"Moore, Keith L.";9789687988894
6924;2018-12-04;;FING;784.00;;81;FING;"Estiba y trincaje: ";"Fernández Sasiaín, Francisco ";9786076222126
6926;2018-12-04;;FING;2850.00;;22;FING;"The C++  programming language / ";"Stroustrup, Bjarne";9780321563842
6927;2018-12-04;;FING;2850.00;;22;FING;"The C++  programming language / ";"Stroustrup, Bjarne";9780321563842
6929;2018-12-04;;FING;1850.00;;24;FING;"Python programming: ";"Zelle, John M.";9781590282755
6921;2018-11-15;;FING;;;89;FING;"El embarazo: ";"Edelsztein, Valeria Carolina";9789876297813
6985;2018-11-05;;FING;2142.00;0.00;28;FING;"Sistemas de control continuos y discretos /";"Valdivia Miranda, Carlos";9788428307444
6986;2018-11-05;;FING;2142.00;;28;FING;"Sistemas de control continuos y discretos /";"Valdivia Miranda, Carlos";9788428307444
6920;2018-10-17;;FING;4156.00;;37;FING;"Guía de uso y prescripción de productos ortoprotésicos a medida /";;8495448092
6917;2018-10-16;;FING;5156.00;;37;FING;"Biomecánica articular y sustituciones protésicas /";;8492121084
6918;2018-10-16;;FING;3156.00;;37;FING;"Biomecánica del raquis y sistemas de reparación /";;8460526941
6919;2018-10-16;;FING;4156.00;;37;FING;"Biomecánica de la fractura ósea y técnicas de reparación /";;8492397454
6915;2018-10-11;;FING;2668.00;;39;FING;"Guía de recomendaciones para el diseño de mobiliario ergonómico /";;846044757X
6916;2018-10-11;;FING;4156.00;;37;FING;"Biomecánica de la marcha humana normal y patológica /";"Prat, Jaime";8495448122
6914;2018-10-10;;FING;818.00;;81;FING;"Ingeniería del transporte: ";"Truyols Mateu, Sebastián";9788496477773
6912;2018-10-04;;FING;2860.00;;18;FING;"Computer organization and design: ";"Patterson, David A.";9780128017333
6913;2018-10-04;;FING;4160.00;;33;FING;"Exergy: ";"Dinçer, İbrahim,";9780080970899
6908;2018-10-03;;FING;622.00;;58;FING;"Instrumentos y mediciones eléctricas /";"Sobrevila, Marcelo Antonio";9789505532377
6909;2018-10-03;;FING;622.00;;58;FING;"Instrumentos y mediciones eléctricas /";"Sobrevila, Marcelo Antonio";9789505532377
6910;2018-10-03;;FING;1380.00;;52;FING;"Lean thinking: ";"Womack, James P.";9788498750218
6911;2018-10-03;;FING;1950.00;;18;FING;"Linux for embedded and real-time applications /";"Abbott, Doug,";9780128112779
6906;2018-09-26;;FING;;;37;FING;"Bases para una política pública de agua y saneamiento en Argentina /";"Bereciartua, Pablo José ";9789874291882
6907;2018-09-26;;FING;;;37;FING;"Bases para una política pública de agua y saneamiento en Argentina /";"Bereciartua, Pablo José ";9789874291882
6904;2018-09-06;;FING;2104.40;;30;FING;"Agent-based and individual-based modeling: ";"Railsback, Steven F.";9780691136745
6905;2018-09-06;;FING;;;24;FING;"Python for bioinformatics /";"Bassi, Sebastián";9781138035263
6902;2018-09-05;;FING;1164.50;;25;FING;"Encyclopedia of electronic components: ";"Platt, Charles";9781449334314
6903;2018-09-05;;FING;529.80;;81;FING;"Modelos de demanda de transporte / ";"Ortúzar S., Juan de Dios";9789587780215
6900;2018-09-04;;FING;2150.00;;7;FING;Osteoporosis:;"Bartl, R.";9788478855179
6897;2018-09-03;;FING;959.00;;39;FING;"Introducción a la ergonomía :";"Montmollin, Maurice de,";9681849329
6898;2018-09-03;;FING;671.90;;31;FING;"Sistemas embebidos en FPGA / ";"Cayssials, Ricardo";9701704045
6899;2018-09-03;;FING;742.90;;51;FING;"Inteligencia artificial con aplicaciones a la ingeniería /";"Ponce Cruz, Pedro";9786077854838
6895;2018-08-23;;FING;3120.00;;32;FING;"Applied predictive modeling /";"Kuhn, Max.";9781461468486
6894;2018-08-22;;FING;754.00;;7;FING;"El hueso en las enfermedades endocrinas y nutricionales /";"Gómez Sáez, José Manuel";9788490225035
6891;2018-08-21;;FING;261.00;;52;FING;"Dirección de la producción / ";"Russo, Alfredo";9789871650392
6892;2018-08-21;;FING;336.00;;49;FING;"Teoría general de la ocupación, el interés y el dinero /";"Keynes, John Maynard,";9789681668419
6889;2018-08-17;;FING;580.00;;81;FING;"Transporte público automotor de pasajeros en la Argentina /";;9789504201076
6881;2018-08-14;;FING;160.20;;89;FING;"Científicos en el ring: ";"Nepote, Juan";9789876291903
6885;2018-08-14;;FING;976.50;;24;FING;"Métodos numéricos para ingenieros / ";"Chapra, Steven C., ";9786071512949
6886;2018-08-14;;FING;976.50;;24;FING;"Métodos numéricos para ingenieros / ";"Chapra, Steven C., ";9786071512949
6887;2018-08-14;;FING;976.50;;24;FING;"Métodos numéricos para ingenieros / ";"Chapra, Steven C., ";9786071512949
6878;2018-08-13;;FING;176.80;;89;FING;"¡Auxilio, el bebé no llega: ";"Jadur, Silvia";9789876295420
6879;2018-08-13;;FING;176.80;;89;FING;"Ciencia en el aire: ";"Ruiz, Diego Manuel";9789876292429
6882;2018-08-13;;FING;1475.80;;5;FING;"Introducción a la biología celular.";"Alberts, Bruce";9786077743187
6883;2018-08-13;;FING;1475.80;;5;FING;"Introducción a la biología celular.";"Alberts, Bruce";9786077743187
6880;2018-08-13;;FING;178.80;;89;FING;"Los Beatles y la ciencia: ";"Blanco, Ernesto";9789876295079
6876;2018-08-10;;FING;5690.00;;7;FING;Osteoporosis:;;9781617795183
6864;2018-08-09;;FING;1205.00;;21;FING;"Cálculo :";"Rogawski, Jon";9788429151749
6865;2018-08-09;;FING;1205.00;;21;FING;"Cálculo :";"Rogawski, Jon";9788429151749
6866;2018-08-09;;FING;1205.00;;21;FING;"Cálculo :";"Rogawski, Jon";9788429151749
6867;2018-08-09;;FING;1205.00;;21;FING;"Cálculo :";"Rogawski, Jon";9788429151749
6868;2018-08-09;;FING;1530.00;;9;FING;"Fundamentos de química orgánica.";"Yurkanis Bruice, Paula";9788483229798
6869;2018-08-09;;FING;1530.00;;9;FING;"Fundamentos de química orgánica.";"Yurkanis Bruice, Paula";9788483229798
6870;2018-08-09;;FING;1530.00;;9;FING;"Fundamentos de química orgánica.";"Yurkanis Bruice, Paula";9788483229798
6873;2018-08-09;;FING;587.00;;35;FING;"Flujo de fluidos e intercambio de calor /";"Levenspiel, Octave";9788429179682
6875;2018-08-09;;FING;493.00;;18;FING;"Arquitectura de computadoras /";"Quiroga, Patricia";9789871609062
2598;2018-08-07;;FING;;;1;FING;Biología.;"Curtis, Helena";9500603756
3416;2018-08-07;;FING;;;1;FING;Biología.;"Curtis, Helena";9500603756
3506;2018-08-07;;FING;;;1;FING;Biología.;"Curtis, Helena";9500603756
127;2018-08-07;;FING;;;1;FING;Biología.;"Curtis, Helena";9500603519
128;2018-08-07;;FING;;;1;FING;Biología.;"Curtis, Helena";9500603519
436;2018-08-07;;FING;;;1;FING;Biología.;"Curtis, Helena";9500603519
437;2018-08-07;;FING;;;1;FING;Biología.;"Curtis, Helena";9500603519
438;2018-08-07;;FING;;;1;FING;Biología.;"Curtis, Helena";9500603519
439;2018-08-07;;FING;;;1;FING;Biología.;"Curtis, Helena";9500603519
510;2018-08-07;;FING;;;1;FING;Biología.;"Curtis, Helena";9500603519
1007;2018-08-07;;FING;;;1;FING;Biología.;"Curtis, Helena";9500603519
1008;2018-08-07;;FING;;;1;FING;Biología.;"Curtis, Helena";9500603519
3628;2018-08-07;;FING;;;1;FING;Biología.;"Curtis, Helena";9500603519
577;2018-08-07;;FING;;;1;FING;Biología.;"Curtis, Helena";9687157135
578;2018-08-07;;FING;;;1;FING;Biología.;"Curtis, Helena";9687157135
579;2018-08-07;;FING;;;1;FING;Biología.;"Curtis, Helena";9687157135
580;2018-08-07;;FING;;;1;FING;Biología.;"Curtis, Helena";9687157135
725;2018-08-07;;FING;;;1;FING;Biología.;"Curtis, Helena";9687157135
21;2018-08-07;;FING;;;16;FING;"Algebra II.";"Rojo, Armando O.";
23;2018-08-07;;FING;;;16;FING;"Algebra II.";"Rojo, Armando O.";
24;2018-08-07;;FING;;;16;FING;"Algebra II.";"Rojo, Armando O.";
1364;2018-08-07;;FING;;;16;FING;"Algebra I.";"Rojo, Armando O.";950025204X
1365;2018-08-07;;FING;;;16;FING;"Algebra I.";"Rojo, Armando O.";950025204X
3200;2018-08-07;;FING;;;16;FING;"Algebra I.";"Rojo, Armando O.";
28;2018-08-07;;FING;;;99;FING;"Cálculo de varias variables con álgebra lineal.";"Curtis, Philip C.";
864;2018-08-07;;FING;;;16;FING;"Lecciones de álgebra y geometría analítica :";"Mascó de Nasini, Ada E.";
865;2018-08-07;;FING;;;16;FING;"Lecciones de álgebra y geometría analítica :";"Mascó de Nasini, Ada E.";
1048;2018-08-07;;FING;;;16;FING;"Lecciones de álgebra y geometría analítica :";"Mascó de Nasini, Ada E.";
1050;2018-08-07;;FING;;;16;FING;"Lecciones de álgebra y geometría analítica :";"Mascó de Nasini, Ada E.";
1065;2018-08-07;;FING;;;16;FING;"Lecciones de álgebra y geometría analítica :";"Mascó de Nasini, Ada E.";
1069;2018-08-07;;FING;;;16;FING;"Lecciones de álgebra y geometría analítica :";"Mascó de Nasini, Ada E.";
1159;2018-08-07;;FING;;;16;FING;"Lecciones de álgebra y geometría analítica :";"Mascó de Nasini, Ada E.";
1160;2018-08-07;;FING;;;16;FING;"Lecciones de álgebra y geometría analítica :";"Mascó de Nasini, Ada E.";
1049;2018-08-07;;FING;;;16;FING;"Lecciones de álgebra y geometría analítica :";"Masco de Nasini, Ada E.";9500182009
1051;2018-08-07;;FING;;;16;FING;"Lecciones de álgebra y geometría analítica :";"Masco de Nasini, Ada E.";9500182009
1066;2018-08-07;;FING;;;16;FING;"Lecciones de álgebra y geometría analítica :";"Masco de Nasini, Ada E.";9500182009
1068;2018-08-07;;FING;;;16;FING;"Lecciones de álgebra y geometría analítica :";"Masco de Nasini, Ada E.";9500182009
1070;2018-08-07;;FING;;;16;FING;"Lecciones de álgebra y geometría analítica :";"Masco de Nasini, Ada E.";9500182009
1157;2018-08-07;;FING;;;16;FING;"Lecciones de álgebra y geometría analítica :";"Masco de Nasini, Ada E.";9500182009
866;2018-08-07;;FING;;;16;FING;"Lecciones de álgebra y geometría analítica :";"Masco de Nasini, Ada E.";9500182009
30;2018-08-07;;FING;;;16;FING;"Lecciones de álgebra y geometría analítica :";"Masco de Nasini, Ada E.";9500182009
374;2018-08-07;;FING;;;19;FING;"Elementos de cálculo diferencial e integral: cálculo diferencial.";"Sadosky, Manuel";"9505530013 | 9505530005"
375;2018-08-07;;FING;;;19;FING;"Elementos de cálculo diferencial e integral: cálculo diferencial.";"Sadosky, Manuel";"9505530013 | 9505530005"
376;2018-08-07;;FING;;;19;FING;"Elementos de cálculo diferencial e integral: cálculo diferencial.";"Sadosky, Manuel";"9505530013 | 9505530005"
377;2018-08-07;;FING;;;19;FING;"Elementos de cálculo diferencial e integral: cálculo diferencial.";"Sadosky, Manuel";"9505530013 | 9505530005"
1077;2018-08-07;;FING;;;19;FING;"Elementos de cálculo diferencial e integral: cálculo diferencial.";"Sadosky, Manuel";"9505530013 | 9505530005"
35;2018-08-07;;FING;;;19;FING;"Elementos de cálculo diferencial e integral: cálculo diferencial.";"Sadosky, Manuel";"9505530013 | 9505530005"
36;2018-08-07;;FING;;;19;FING;"Elementos de cálculo diferencial e integral: cálculo diferencial.";"Sadosky, Manuel";"9505530013 | 9505530005"
37;2018-08-07;;FING;;;19;FING;"Elementos de cálculo diferencial e integral: cálculo diferencial.";"Sadosky, Manuel";"9505530013 | 9505530005"
38;2018-08-07;;FING;;;19;FING;"Elementos de cálculo diferencial e integral: cálculo integral.";"Sadosky, Manuel";"9500530031 | 9500530007"
39;2018-08-07;;FING;;;19;FING;"Elementos de cálculo diferencial e integral: cálculo integral.";"Sadosky, Manuel";"9500530031 | 9500530007"
40;2018-08-07;;FING;;;19;FING;"Elementos de cálculo diferencial e integral: cálculo integral.";"Sadosky, Manuel";"9500530031 | 9500530007"
41;2018-08-07;;FING;;;19;FING;"Elementos de cálculo diferencial e integral: cálculo integral.";"Sadosky, Manuel";"9500530031 | 9500530007"
43;2018-08-07;;FING;;;19;FING;"Elementos de cálculo diferencial e integral: cálculo integral.";"Sadosky, Manuel";"9500530031 | 9500530007"
42;2018-08-07;;FING;;;19;FING;"Elementos de cálculo diferencial e integral: cálculo integral.";"Sadosky, Manuel";
378;2018-08-07;;FING;;;19;FING;"Elementos de cálculo diferencial e integral: cálculo integral.";"Sadosky, Manuel";"950553020X | 9505530005"
496;2018-08-07;;FING;;;19;FING;"Elementos de cálculo diferencial e integral: cálculo integral.";"Sadosky, Manuel";"950553020X | 9505530005"
498;2018-08-07;;FING;;;19;FING;"Elementos de cálculo diferencial e integral: cálculo integral.";"Sadosky, Manuel";"950553020X | 9505530005"
33;2018-08-07;;FING;;;14;FING;"Teoría y problemas de fundamentos de matemáticas superiores:álgebra, trigonometría plana.";"Ayres, Frank";
44;2018-08-07;;FING;;;14;FING;"Matemática general: ";"Trejo, César A.";
46;2018-08-07;;FING;;;21;FING;"Vectores y tensores con sus aplicaciones.";"Santaló, Luis A.";
69;2018-08-07;;FING;;;14;FING;"Estructuras algebraicas III [grupos finitos].";"O'Brien, Horacio Hernán";0827012985
1306;2018-08-07;;FING;;;14;FING;"Estructuras algebraicas III [grupos finitos].";"O'Brien, Horacio Hernán";0827012985
74;2018-08-07;;FING;;;14;FING;"Elementos de biomatemática.";"Engel, Alejandro B.";
1311;2018-08-07;;FING;;;14;FING;"Elementos de biomatemática.";"Engel, Alejandro B.";
58;2018-08-07;;FING;;;14;FING;"Espacios vectoriales y geometría analítica.";"Santaló, Luis A.";
1296;2018-08-07;;FING;;;14;FING;"Espacios vectoriales y geometría analítica.";"Santaló, Luis A.";
59;2018-08-07;;FING;;;14;FING;"Estructuras algebraicas I.";"Gentile, Enzo R.";
1297;2018-08-07;;FING;;;14;FING;"Estructuras algebraicas I.";"Gentile, Enzo R.";
